,smiles,energies,reaction_smiles
42,[CH3:1][O:2][c:3]1[cH:4][cH:5][c:6]2[c:7]([cH:8]1)[CH2:9][CH2:10][CH:11]=[C:12]2[CH:13]=[CH2:14].[C:15]1([Cl:16])=[CH:21][CH2:20][CH2:19][C:17]1=[O:18]>>[CH3:1][O:2][c:3]1[cH:4][cH:5][c:6]2[c:7]([cH:8]1)[CH2:9][CH2:10][CH:11]1[C:12]2=[CH:13][CH2:14][C:15]2([Cl:16])[C:17](=[O:18])[CH2:19][CH2:20][CH:21]12,0.01350390296099846,C=CC1=CCCc2cc(OC)ccc21.O=C1CCC=C1Cl>>COc1ccc2c(c1)CCC1C2=CCC2(Cl)C(=O)CCC12
43,[CH3:1][O:2][c:3]1[cH:4][cH:5][c:6]2[c:7]([cH:8]1)[CH2:9][CH2:10][CH:11]=[C:12]2[CH:13]=[CH2:14].[CH:15]1=[C:20]([Cl:21])[C:18](=[O:19])[CH2:17][CH2:16]1>>[CH3:1][O:2][c:3]1[cH:4][cH:5][c:6]2[c:7]([cH:8]1)[CH2:9][CH2:10][CH:11]1[C:12]2=[CH:13][CH2:14][CH:15]2[CH2:16][CH2:17][C:18](=[O:19])[C:20]12[Cl:21],0.009560472280000454,C=CC1=CCCc2cc(OC)ccc21.O=C1CCC=C1Cl>>COc1ccc2c(c1)CCC1C2=CCC2CCC(=O)C21Cl
44,[CH3:1][C:2]([CH:3]=[C:4]([CH3:5])[CH3:6])=[CH2:24].[CH:7]([C:8](=[O:9])[c:10]1[cH:11][cH:12][cH:13][cH:14][c:15]1[OH:16])=[CH:17][c:18]1[cH:19][cH:20][cH:21][cH:22][cH:23]1>>[CH3:1][C:2]1=[CH:3][C:4]([CH3:5])([CH3:6])[CH:7]([C:8](=[O:9])[c:10]2[cH:11][cH:12][cH:13][cH:14][c:15]2[OH:16])[CH:17]([c:18]2[cH:19][cH:20][cH:21][cH:22][cH:23]2)[CH2:24]1,0.022621966532000215,C=C(C)C=C(C)C.O=C(C=Cc1ccccc1)c1ccccc1O>>CC1=CC(C)(C)C(C(=O)c2ccccc2O)C(c2ccccc2)C1
45,[CH3:1][C:2]([CH:3]=[C:4]([CH3:5])[CH3:6])=[CH2:24].[CH:7]([c:8]1[cH:9][cH:10][cH:11][cH:12][cH:13]1)=[CH:14][C:15](=[O:16])[c:17]1[cH:18][cH:19][cH:20][cH:21][c:22]1[OH:23]>>[CH3:1][C:2]1=[CH:3][C:4]([CH3:5])([CH3:6])[CH:7]([c:8]2[cH:9][cH:10][cH:11][cH:12][cH:13]2)[CH:14]([C:15](=[O:16])[c:17]2[cH:18][cH:19][cH:20][cH:21][c:22]2[OH:23])[CH2:24]1,0.027234000426005878,C=C(C)C=C(C)C.O=C(C=Cc1ccccc1)c1ccccc1O>>CC1=CC(C)(C)C(c2ccccc2)C(C(=O)c2ccccc2O)C1
46,[CH3:1][O:2][c:3]1[cH:4][cH:5][c:6]2[c:7]([cH:8]1)[CH2:9][CH2:10][CH:11]=[C:12]2[CH:13]=[CH2:14].[CH:15]1=[C:21]([Br:22])[C:19](=[O:20])[CH2:18][CH2:17][CH2:16]1>>[CH3:1][O:2][c:3]1[cH:4][cH:5][c:6]2[c:7]([cH:8]1)[CH2:9][CH2:10][CH:11]1[C:12]2=[CH:13][CH2:14][CH:15]2[CH2:16][CH2:17][CH2:18][C:19](=[O:20])[C:21]12[Br:22],0.01029365382400016,C=CC1=CCCc2cc(OC)ccc21.O=C1CCCC=C1Br>>COc1ccc2c(c1)CCC1C2=CCC2CCCC(=O)C21Br
47,[CH3:1][O:2][c:3]1[cH:4][cH:5][c:6]2[c:7]([cH:8]1)[CH2:9][CH2:10][CH:11]=[C:12]2[CH:13]=[CH2:14].[C:15]1([Br:16])=[CH:22][CH2:21][CH2:20][CH2:19][C:17]1=[O:18]>>[CH3:1][O:2][c:3]1[cH:4][cH:5][c:6]2[c:7]([cH:8]1)[CH2:9][CH2:10][CH:11]1[C:12]2=[CH:13][CH2:14][C:15]2([Br:16])[C:17](=[O:18])[CH2:19][CH2:20][CH2:21][CH:22]12,0.013315377179999643,C=CC1=CCCc2cc(OC)ccc21.O=C1CCCC=C1Br>>COc1ccc2c(c1)CCC1C2=CCC2(Br)C(=O)CCCC12
48,[CH2:1]=[C:2]([Br:3])[CH2:4][C:5]1=[CH:9][CH2:8][CH:7]=[CH:6]1.[CH2:10]=[C:11]([F:12])[C:13](=[O:14])[CH2:15][CH2:16][CH2:17][CH3:18]>>[CH2:1]=[C:2]([Br:3])[CH2:4][C:5]1=[CH:6][CH:7]2[CH2:8][CH:9]1[CH2:10][C:11]2([F:12])[C:13](=[O:14])[CH2:15][CH2:16][CH2:17][CH3:18],0.006843300870002622,C=C(F)C(=O)CCCC.C=C(Br)CC1=CCC=C1>>C=C(Br)CC1=CC2CC1CC2(F)C(=O)CCCC
49,[CH2:1]=[C:2]([Br:3])[CH2:4][C:5]1=[CH:9][CH2:8][CH:7]=[CH:6]1.[C:10]([F:11])([C:12](=[O:13])[CH2:14][CH2:15][CH2:16][CH3:17])=[CH2:18]>>[CH2:1]=[C:2]([Br:3])[CH2:4][C:5]1=[CH:6][CH:7]2[CH2:8][CH:9]1[C:10]([F:11])([C:12](=[O:13])[CH2:14][CH2:15][CH2:16][CH3:17])[CH2:18]2,0.007655789544998015,C=C(F)C(=O)CCCC.C=C(Br)CC1=CCC=C1>>C=C(Br)CC1=CC2CC1C(F)(C(=O)CCCC)C2
50,[CH2:14]=[CH:15][C:16]([CH3:17])=[O:18].[CH3:1][O:2][C:3]1([O:4][CH3:5])[C:6](=[O:7])[CH:8]=[C:9]([CH3:10])[C:11]([Br:12])=[CH:13]1>>[CH3:1][O:2][C:3]1([O:4][CH3:5])[C:6](=[O:7])[CH:8]2[C:9]([CH3:10])=[C:11]([Br:12])[CH:13]1[CH2:14][CH:15]2[C:16]([CH3:17])=[O:18],0.011347780076000902,C=CC(C)=O.COC1(OC)C=C(Br)C(C)=CC1=O>>COC1(OC)C(=O)C2C(C)=C(Br)C1CC2C(C)=O
51,[CH2:9]=[CH:10][C:11]([CH3:12])=[O:13].[CH3:1][O:2][C:3]1([O:4][CH3:5])[C:6](=[O:7])[CH:8]=[C:17]([CH3:18])[C:15]([Br:16])=[CH:14]1>>[CH3:1][O:2][C:3]1([O:4][CH3:5])[C:6](=[O:7])[CH:8]2[CH2:9][CH:10]([C:11]([CH3:12])=[O:13])[CH:14]1[C:15]([Br:16])=[C:17]2[CH3:18],0.013670875016998707,C=CC(C)=O.COC1(OC)C=C(Br)C(C)=CC1=O>>COC1(OC)C(=O)C2CC(C(C)=O)C1C(Br)=C2C
52,[CH2:7]=[CH:8][CH:9]=[CH:10][CH3:11].[CH3:1][C:2]1=[CH:3][C:4](=[O:5])[CH:6]=[CH:12][C:13]12[O:14][CH2:15][CH2:16][O:17]2>>[CH3:1][C:2]1=[CH:3][C:4](=[O:5])[CH:6]2[CH2:7][CH:8]=[CH:9][CH:10]([CH3:11])[CH:12]2[C:13]12[O:14][CH2:15][CH2:16][O:17]2,0.012072036690000232,C=CC=CC.CC1=CC(=O)C=CC12OCCO2>>CC1=CC(=O)C2CC=CC(C)C2C12OCCO2
53,[CH:7]([CH3:8])=[CH:9][CH:10]=[CH2:11].[CH3:1][C:2]1=[CH:3][C:4](=[O:5])[CH:6]=[CH:12][C:13]12[O:14][CH2:15][CH2:16][O:17]2>>[CH3:1][C:2]1=[CH:3][C:4](=[O:5])[CH:6]2[CH:7]([CH3:8])[CH:9]=[CH:10][CH2:11][CH:12]2[C:13]12[O:14][CH2:15][CH2:16][O:17]2,0.0030090177460024847,C=CC=CC.CC1=CC(=O)C=CC12OCCO2>>CC1=CC(=O)C2C(C)C=CCC2C12OCCO2
54,[CH3:1][CH:2]=[CH:3][CH:4]=[CH2:5].[C:6]1([CH3:7])=[CH:8][C:9](=[O:10])[CH:11]=[CH:12][C:13]12[O:14][CH2:15][CH2:16][O:17]2>>[CH3:1][CH:2]1[CH:3]=[CH:4][CH2:5][C:6]2([CH3:7])[CH:8]1[C:9](=[O:10])[CH:11]=[CH:12][C:13]21[O:14][CH2:15][CH2:16][O:17]1,0.00866688980299557,C=CC=CC.CC1=CC(=O)C=CC12OCCO2>>CC1C=CCC2(C)C1C(=O)C=CC21OCCO1
55,[CH3:1][CH:2]=[CH:3][CH:4]=[CH2:5].[CH:6]1=[C:16]([CH3:17])[C:11]2([CH:10]=[CH:9][C:7]1=[O:8])[O:12][CH2:13][CH2:14][O:15]2>>[CH3:1][CH:2]1[CH:3]=[CH:4][CH2:5][CH:6]2[C:7](=[O:8])[CH:9]=[CH:10][C:11]3([O:12][CH2:13][CH2:14][O:15]3)[C:16]12[CH3:17],0.04014742359600376,C=CC=CC.CC1=CC(=O)C=CC12OCCO2>>CC1C=CCC2C(=O)C=CC3(OCCO3)C12C
56,[CH2:10]=[CH:11][CH:12]=[CH:13][CH3:14].[CH3:1][C:2]1=[CH:3][C:4]2([O:5][CH2:6][CH2:7][O:8]2)[CH:9]=[CH:15][C:16]1=[O:17]>>[CH3:1][C:2]1=[CH:3][C:4]2([O:5][CH2:6][CH2:7][O:8]2)[CH:9]2[CH2:10][CH:11]=[CH:12][CH:13]([CH3:14])[CH:15]2[C:16]1=[O:17],0.005627177780993975,C=CC=CC.CC1=CC2(C=CC1=O)OCCO2>>CC1=CC2(OCCO2)C2CC=CC(C)C2C1=O
57,[CH3:1][CH:2]=[CH:3][CH:4]=[CH2:5].[C:6]1([CH3:7])=[CH:17][C:12]2([CH:11]=[CH:10][C:8]1=[O:9])[O:13][CH2:14][CH2:15][O:16]2>>[CH3:1][CH:2]1[CH:3]=[CH:4][CH2:5][C:6]2([CH3:7])[C:8](=[O:9])[CH:10]=[CH:11][C:12]3([O:13][CH2:14][CH2:15][O:16]3)[CH:17]12,0.013850267340998812,C=CC=CC.CC1=CC2(C=CC1=O)OCCO2>>CC1C=CCC2(C)C(=O)C=CC3(OCCO3)C12
58,[CH3:1][CH:2]=[CH:3][CH:4]=[CH2:5].[CH:6]1=[C:12]([CH3:13])[C:10](=[O:11])[CH:9]=[CH:8][C:7]12[O:14][CH2:15][CH2:16][O:17]2>>[CH3:1][CH:2]1[CH:3]=[CH:4][CH2:5][CH:6]2[C:7]3([CH:8]=[CH:9][C:10](=[O:11])[C:12]12[CH3:13])[O:14][CH2:15][CH2:16][O:17]3,0.004945996758998206,C=CC=CC.CC1=CC2(C=CC1=O)OCCO2>>CC1C=CCC2C3(C=CC(=O)C12C)OCCO3
59,[CH:10]([CH3:11])=[CH:12][CH:13]=[CH2:14].[CH3:1][C:2]1=[CH:3][C:4]2([O:5][CH2:6][CH2:7][O:8]2)[CH:9]=[CH:15][C:16]1=[O:17]>>[CH3:1][C:2]1=[CH:3][C:4]2([O:5][CH2:6][CH2:7][O:8]2)[CH:9]2[CH:10]([CH3:11])[CH:12]=[CH:13][CH2:14][CH:15]2[C:16]1=[O:17],0.007956814277996216,C=CC=CC.CC1=CC2(C=CC1=O)OCCO2>>CC1=CC2(OCCO2)C2C(C)C=CCC2C1=O
60,[CH3:1][CH:2]=[CH:3][CH:4]=[CH2:5].[CH:6]1=[C:12]([CH3:13])[C:10](=[O:11])[CH:9]=[CH:8][C:7]12[O:14][CH2:15][C:16]([CH3:17])([CH3:18])[CH2:19][O:20]2>>[CH3:1][CH:2]1[CH:3]=[CH:4][CH2:5][CH:6]2[C:7]3([CH:8]=[CH:9][C:10](=[O:11])[C:12]12[CH3:13])[O:14][CH2:15][C:16]([CH3:17])([CH3:18])[CH2:19][O:20]3,0.008448425307001628,C=CC=CC.CC1=CC2(C=CC1=O)OCC(C)(C)CO2>>CC1C=CCC2C3(C=CC(=O)C12C)OCC(C)(C)CO3
61,[CH3:1][CH:2]=[CH:3][CH:4]=[CH2:5].[C:6]1([CH3:7])=[CH:20][C:12]2([CH:11]=[CH:10][C:8]1=[O:9])[O:13][CH2:14][C:15]([CH3:16])([CH3:17])[CH2:18][O:19]2>>[CH3:1][CH:2]1[CH:3]=[CH:4][CH2:5][C:6]2([CH3:7])[C:8](=[O:9])[CH:10]=[CH:11][C:12]3([O:13][CH2:14][C:15]([CH3:16])([CH3:17])[CH2:18][O:19]3)[CH:20]12,0.03034004021399994,C=CC=CC.CC1=CC2(C=CC1=O)OCC(C)(C)CO2>>CC1C=CCC2(C)C(=O)C=CC3(OCC(C)(C)CO3)C12
62,[CH:13]([CH3:14])=[CH:15][CH:16]=[CH2:17].[CH3:1][C:2]1=[CH:3][C:4]2([O:5][CH2:6][C:7]([CH3:8])([CH3:9])[CH2:10][O:11]2)[CH:12]=[CH:18][C:19]1=[O:20]>>[CH3:1][C:2]1=[CH:3][C:4]2([O:5][CH2:6][C:7]([CH3:8])([CH3:9])[CH2:10][O:11]2)[CH:12]2[CH:13]([CH3:14])[CH:15]=[CH:16][CH2:17][CH:18]2[C:19]1=[O:20],0.010866727839996315,C=CC=CC.CC1=CC2(C=CC1=O)OCC(C)(C)CO2>>CC1=CC2(OCC(C)(C)CO2)C2C(C)C=CCC2C1=O
63,[CH:8]([CH3:9])=[CH:10][CH:11]=[CH2:12].[CH3:1][O:2][C:3]1=[CH:4][C:5](=[O:6])[CH:7]=[CH:13][C:14]12[O:15][CH2:16][C:17]([CH3:18])([CH3:19])[CH2:20][O:21]2>>[CH3:1][O:2][C:3]1=[CH:4][C:5](=[O:6])[CH:7]2[CH:8]([CH3:9])[CH:10]=[CH:11][CH2:12][CH:13]2[C:14]12[O:15][CH2:16][C:17]([CH3:18])([CH3:19])[CH2:20][O:21]2,0.003995798148011431,C=CC=CC.COC1=CC(=O)C=CC12OCC(C)(C)CO2>>COC1=CC(=O)C2C(C)C=CCC2C12OCC(C)(C)CO2
64,[CH2:4]=[CH:5][CH:6]=[CH:7][CH3:8].[CH3:1][O:2][C:3]1=[CH:9][C:10](=[O:11])[CH:12]=[CH:13][C:14]12[O:15][CH2:16][C:17]([CH3:18])([CH3:19])[CH2:20][O:21]2>>[CH3:1][O:2][C:3]12[CH2:4][CH:5]=[CH:6][CH:7]([CH3:8])[CH:9]1[C:10](=[O:11])[CH:12]=[CH:13][C:14]21[O:15][CH2:16][C:17]([CH3:18])([CH3:19])[CH2:20][O:21]1,0.01997233454800096,C=CC=CC.COC1=CC(=O)C=CC12OCC(C)(C)CO2>>COC12CC=CC(C)C1C(=O)C=CC21OCC(C)(C)CO1
65,[CH2:18]=[CH:19][CH:20]=[CH:21][CH3:22].[CH3:1][CH2:2][O:3][P:4](=[O:5])([O:6][CH2:7][CH3:8])[C:9]1=[CH:17][C:14]([CH3:15])([CH3:16])[CH:13]=[CH:12][C:10]1=[O:11]>>[CH3:1][CH2:2][O:3][P:4](=[O:5])([O:6][CH2:7][CH3:8])[C:9]12[C:10](=[O:11])[CH:12]=[CH:13][C:14]([CH3:15])([CH3:16])[CH:17]1[CH2:18][CH:19]=[CH:20][CH:21]2[CH3:22],0.013627246101009405,C=CC=CC.CCOP(=O)(OCC)C1=CC(C)(C)C=CC1=O>>CCOP(=O)(OCC)C12C(=O)C=CC(C)(C)C1CC=CC2C
66,[CH2:10]=[CH:11][CH:12]=[CH:13][CH3:14].[CH3:1][CH2:2][O:3][P:4](=[O:5])([O:6][CH2:7][CH3:8])[C:9]1=[CH:15][C:16]([CH3:17])([CH3:18])[CH:19]=[CH:20][C:21]1=[O:22]>>[CH3:1][CH2:2][O:3][P:4](=[O:5])([O:6][CH2:7][CH3:8])[C:9]12[CH2:10][CH:11]=[CH:12][CH:13]([CH3:14])[CH:15]1[C:16]([CH3:17])([CH3:18])[CH:19]=[CH:20][C:21]2=[O:22],0.033204583498999796,C=CC=CC.CCOP(=O)(OCC)C1=CC(C)(C)C=CC1=O>>CCOP(=O)(OCC)C12CC=CC(C)C1C(C)(C)C=CC2=O
67,[CH:15](=[CH2:16])[C:17]([CH3:18])=[CH:19][CH3:20].[CH3:1][CH2:2][O:3][P:4](=[O:5])([O:6][CH2:7][CH3:8])[C:9]1=[CH:10][C:11]([CH3:12])([CH3:13])[CH:14]=[CH:21][C:22]1=[O:23]>>[CH3:1][CH2:2][O:3][P:4](=[O:5])([O:6][CH2:7][CH3:8])[C:9]1=[CH:10][C:11]([CH3:12])([CH3:13])[CH:14]2[CH:15]([CH3:16])[C:17]([CH3:18])=[CH:19][CH2:20][CH:21]2[C:22]1=[O:23],0.023300660374005133,C=CC(C)=CC.CCOP(=O)(OCC)C1=CC(C)(C)C=CC1=O>>CCOP(=O)(OCC)C1=CC(C)(C)C2C(C)C(C)=CCC2C1=O
68,[CH2:18]=[CH:19][C:20]([CH3:21])=[CH:22][CH3:23].[CH3:1][CH2:2][O:3][P:4](=[O:5])([O:6][CH2:7][CH3:8])[C:9]1=[CH:17][C:14]([CH3:15])([CH3:16])[CH:13]=[CH:12][C:10]1=[O:11]>>[CH3:1][CH2:2][O:3][P:4](=[O:5])([O:6][CH2:7][CH3:8])[C:9]12[C:10](=[O:11])[CH:12]=[CH:13][C:14]([CH3:15])([CH3:16])[CH:17]1[CH2:18][CH:19]=[C:20]([CH3:21])[CH:22]2[CH3:23],0.019351457896007673,C=CC(C)=CC.CCOP(=O)(OCC)C1=CC(C)(C)C=CC1=O>>CCOP(=O)(OCC)C12C(=O)C=CC(C)(C)C1CC=C(C)C2C
69,[CH2:10]=[CH:11][C:12]([CH3:13])=[CH:14][CH3:15].[CH3:1][CH2:2][O:3][P:4](=[O:5])([O:6][CH2:7][CH3:8])[C:9]1=[CH:16][C:17]([CH3:18])([CH3:19])[CH:20]=[CH:21][C:22]1=[O:23]>>[CH3:1][CH2:2][O:3][P:4](=[O:5])([O:6][CH2:7][CH3:8])[C:9]12[CH2:10][CH:11]=[C:12]([CH3:13])[CH:14]([CH3:15])[CH:16]1[C:17]([CH3:18])([CH3:19])[CH:20]=[CH:21][C:22]2=[O:23],0.0226227069440057,C=CC(C)=CC.CCOP(=O)(OCC)C1=CC(C)(C)C=CC1=O>>CCOP(=O)(OCC)C12CC=C(C)C(C)C1C(C)(C)C=CC2=O
70,[CH:18]1=[CH:19][CH:20]=[CH:21][CH2:22]1.[CH3:1][CH2:2][O:3][P:4](=[O:5])([O:6][CH2:7][CH3:8])[C:9]1=[CH:17][C:14]([CH3:15])([CH3:16])[CH:13]=[CH:12][C:10]1=[O:11]>>[CH3:1][CH2:2][O:3][P:4](=[O:5])([O:6][CH2:7][CH3:8])[C:9]12[C:10](=[O:11])[CH:12]=[CH:13][C:14]([CH3:15])([CH3:16])[CH:17]1[CH:18]1[CH:19]=[CH:20][CH:21]2[CH2:22]1,0.014775375256988355,C1=CCC=C1.CCOP(=O)(OCC)C1=CC(C)(C)C=CC1=O>>CCOP(=O)(OCC)C12C(=O)C=CC(C)(C)C1C1C=CC2C1
71,[CH:15]1=[CH:16][CH:17]=[CH:18][CH2:19]1.[CH3:1][CH2:2][O:3][P:4](=[O:5])([O:6][CH2:7][CH3:8])[C:9]1=[CH:10][C:11]([CH3:12])([CH3:13])[CH:14]=[CH:20][C:21]1=[O:22]>>[CH3:1][CH2:2][O:3][P:4](=[O:5])([O:6][CH2:7][CH3:8])[C:9]1=[CH:10][C:11]([CH3:12])([CH3:13])[CH:14]2[CH:15]3[CH:16]=[CH:17][CH:18]([CH2:19]3)[CH:20]2[C:21]1=[O:22],0.022857213887007788,C1=CCC=C1.CCOP(=O)(OCC)C1=CC(C)(C)C=CC1=O>>CCOP(=O)(OCC)C1=CC(C)(C)C2C3C=CC(C3)C2C1=O
72,[CH3:1][O:2][C:3]([CH:4]=[CH2:5])=[CH2:17].[CH2:6]=[CH:7][C:8](=[O:9])[n:10]1[n:11][c:12]([CH3:13])[cH:14][c:15]1[CH3:16]>>[CH3:1][O:2][C:3]1=[CH:4][CH2:5][CH2:6][CH:7]([C:8](=[O:9])[n:10]2[n:11][c:12]([CH3:13])[cH:14][c:15]2[CH3:16])[CH2:17]1,0.009340087281998422,C=CC(=C)OC.C=CC(=O)n1nc(C)cc1C>>COC1=CCCC(C(=O)n2nc(C)cc2C)C1
73,[CH3:1][O:2][C:3](=[CH2:4])[CH:17]=[CH2:16].[CH2:5]=[CH:6][C:7](=[O:8])[n:9]1[n:10][c:11]([CH3:12])[cH:13][c:14]1[CH3:15]>>[CH3:1][O:2][C:3]1=[CH:4][CH2:5][CH:6]([C:7](=[O:8])[n:9]2[n:10][c:11]([CH3:12])[cH:13][c:14]2[CH3:15])[CH2:16][CH2:17]1,0.008265007444002492,C=CC(=C)OC.C=CC(=O)n1nc(C)cc1C>>COC1=CCC(C(=O)n2nc(C)cc2C)CC1
74,[CH2:11]=[C:12]([c:13]1[cH:14][cH:15][cH:16][cH:17][cH:18]1)[CH:19]=[CH2:20].[CH3:1][c:2]1[cH:3][c:4]([CH3:5])[n:6]([C:7](=[O:8])[CH:9]=[CH2:10])[n:21]1>>[CH3:1][c:2]1[cH:3][c:4]([CH3:5])[n:6]([C:7](=[O:8])[CH:9]2[CH2:10][CH:11]=[C:12]([c:13]3[cH:14][cH:15][cH:16][cH:17][cH:18]3)[CH2:19][CH2:20]2)[n:21]1,0.0047761102280006185,C=CC(=C)c1ccccc1.C=CC(=O)n1nc(C)cc1C>>Cc1cc(C)n(C(=O)C2CC=C(c3ccccc3)CC2)n1
75,[CH2:11]=[CH:12][C:13]([c:14]1[cH:15][cH:16][cH:17][cH:18][cH:19]1)=[CH2:20].[CH3:1][c:2]1[cH:3][c:4]([CH3:5])[n:6]([C:7](=[O:8])[CH:9]=[CH2:10])[n:21]1>>[CH3:1][c:2]1[cH:3][c:4]([CH3:5])[n:6]([C:7](=[O:8])[CH:9]2[CH2:10][CH2:11][CH:12]=[C:13]([c:14]3[cH:15][cH:16][cH:17][cH:18][cH:19]3)[CH2:20]2)[n:21]1,0.007069618264999633,C=CC(=C)c1ccccc1.C=CC(=O)n1nc(C)cc1C>>Cc1cc(C)n(C(=O)C2CCC=C(c3ccccc3)C2)n1
76,[CH:7]1=[CH:8][C:9]([CH3:10])=[CH:11][CH2:12]1.[CH3:1][CH2:2][O:3][C:4](=[O:5])[CH:6]=[CH:13][B:14]1[O:15][C:16]([CH3:17])([CH3:18])[C:19]([CH3:20])([CH3:21])[O:22]1>>[CH3:1][CH2:2][O:3][C:4](=[O:5])[CH:6]1[CH:7]2[CH:8]=[C:9]([CH3:10])[CH:11]([CH2:12]2)[CH:13]1[B:14]1[O:15][C:16]([CH3:17])([CH3:18])[C:19]([CH3:20])([CH3:21])[O:22]1,0.014483191544996998,CCOC(=O)C=CB1OC(C)(C)C(C)(C)O1.CC1=CCC=C1>>CCOC(=O)C1C2C=C(C)C(C2)C1B1OC(C)(C)C(C)(C)O1
77,[CH:7]1=[C:11]([CH3:12])[CH:10]=[CH:9][CH2:8]1.[CH3:1][CH2:2][O:3][C:4](=[O:5])[CH:6]=[CH:13][B:14]1[O:15][C:16]([CH3:17])([CH3:18])[C:19]([CH3:20])([CH3:21])[O:22]1>>[CH3:1][CH2:2][O:3][C:4](=[O:5])[CH:6]1[CH:7]2[CH2:8][CH:9]([CH:10]=[C:11]2[CH3:12])[CH:13]1[B:14]1[O:15][C:16]([CH3:17])([CH3:18])[C:19]([CH3:20])([CH3:21])[O:22]1,0.016527931707997823,CCOC(=O)C=CB1OC(C)(C)C(C)(C)O1.CC1=CCC=C1>>CCOC(=O)C1C2CC(C=C2C)C1B1OC(C)(C)C(C)(C)O1
78,[CH3:1][Si:2]([CH3:3])([CH3:4])[O:5][C:6]([CH:7]=[CH2:12])=[CH2:13].[CH2:8]=[CH:9][CH:10]=[O:11]>>[CH3:1][Si:2]([CH3:3])([CH3:4])[O:5][C:6]1=[CH:7][CH2:8][CH:9]([CH:10]=[O:11])[CH2:12][CH2:13]1,0.00266938487299484,C=CC(=C)O[Si](C)(C)C.C=CC=O>>C[Si](C)(C)OC1=CCC(C=O)CC1
79,[CH3:1][Si:2]([CH3:3])([CH3:4])[O:5][C:6]([CH:8]=[CH2:7])=[CH2:13].[CH2:9]=[CH:10][CH:11]=[O:12]>>[CH3:1][Si:2]([CH3:3])([CH3:4])[O:5][C:6]1=[CH:7][CH2:8][CH2:9][CH:10]([CH:11]=[O:12])[CH2:13]1,0.004822791763999135,C=CC(=C)O[Si](C)(C)C.C=CC=O>>C[Si](C)(C)OC1=CCCC(C=O)C1
80,[CH2:14]=[CH:15][C:16]([CH3:17])=[O:18].[CH3:1][O:2][C:3]1([O:4][CH3:5])[C:6](=[O:7])[C:8]([CH3:9])=[CH:10][C:11]([Br:12])=[CH:13]1>>[CH3:1][O:2][C:3]1([O:4][CH3:5])[C:6](=[O:7])[C:8]2([CH3:9])[CH:10]=[C:11]([Br:12])[CH:13]1[CH2:14][CH:15]2[C:16]([CH3:17])=[O:18],0.007495474664999335,C=CC(C)=O.COC1(OC)C=C(Br)C=C(C)C1=O>>COC1(OC)C(=O)C2(C)C=C(Br)C1CC2C(C)=O
81,[CH:14]([C:15]([CH3:16])=[O:17])=[CH2:18].[CH3:1][O:2][C:3]1([O:4][CH3:5])[C:6](=[O:7])[C:8]([CH3:9])=[CH:10][C:11]([Br:12])=[CH:13]1>>[CH3:1][O:2][C:3]1([O:4][CH3:5])[C:6](=[O:7])[C:8]2([CH3:9])[CH:10]=[C:11]([Br:12])[CH:13]1[CH:14]([C:15]([CH3:16])=[O:17])[CH2:18]2,0.02033913921199826,C=CC(C)=O.COC1(OC)C=C(Br)C=C(C)C1=O>>COC1(OC)C(=O)C2(C)C=C(Br)C1C(C(C)=O)C2
82,[CH3:1][O:2][C:3](=[O:4])[CH:5]=[CH2:6].[CH:7]1=[C:8]([Br:9])[CH:10]=[C:11]([CH3:12])[C:13](=[O:14])[C:15]1([O:16][CH3:17])[O:18][CH3:19]>>[CH3:1][O:2][C:3](=[O:4])[CH:5]1[CH2:6][CH:7]2[C:8]([Br:9])=[CH:10][C:11]1([CH3:12])[C:13](=[O:14])[C:15]2([O:16][CH3:17])[O:18][CH3:19],0.013032603365999762,C=CC(=O)OC.COC1(OC)C=C(Br)C=C(C)C1=O>>COC(=O)C1CC2C(Br)=CC1(C)C(=O)C2(OC)OC
83,[CH3:1][O:2][C:3](=[O:4])[CH:5]=[CH2:6].[C:7]1([CH3:8])=[CH:9][C:10]([Br:11])=[CH:12][C:13]([O:14][CH3:15])([O:16][CH3:17])[C:18]1=[O:19]>>[CH3:1][O:2][C:3](=[O:4])[CH:5]1[CH2:6][C:7]2([CH3:8])[CH:9]=[C:10]([Br:11])[CH:12]1[C:13]([O:14][CH3:15])([O:16][CH3:17])[C:18]2=[O:19],0.013241712959001006,C=CC(=O)OC.COC1(OC)C=C(Br)C=C(C)C1=O>>COC(=O)C1CC2(C)C=C(Br)C1C(OC)(OC)C2=O
84,[CH2:6]=[CH:7][C:8](=[CH2:9])[CH3:10].[CH3:1][CH2:2][C:3]1([CH:4]=[CH2:5])[O:11][CH2:12][CH2:13][O:14]1>>[CH3:1][CH2:2][C:3]1([CH:4]2[CH2:5][CH2:6][CH:7]=[C:8]([CH3:9])[CH2:10]2)[O:11][CH2:12][CH2:13][O:14]1,0.02200547827600019,C=CC1(CC)OCCO1.C=CC(=C)C>>CCC1(C2CCC=C(C)C2)OCCO1
85,[CH2:5]=[CH:6][C:9](=[CH2:7])[CH3:8].[CH3:1][CH2:2][C:3]1([CH:4]=[CH2:10])[O:11][CH2:12][CH2:13][O:14]1>>[CH3:1][CH2:2][C:3]1([CH:4]2[CH2:5][CH:6]=[C:7]([CH3:8])[CH2:9][CH2:10]2)[O:11][CH2:12][CH2:13][O:14]1,0.017333828095999593,C=CC1(CC)OCCO1.C=CC(=C)C>>CCC1(C2CC=C(C)CC2)OCCO1
